id,count_of_events,mean_down_time,mean_up_time,mean_action_time,median_down_time,median_up_time,median_action_time,count_word_count,mean_word_count,median_word_count,idle_word_count,count_cursor_position,mean_cursor_position,median_cursor_position,idle_cursor_position,common_activity,common_up_event,common_down_event,count_input,count_remove,count_nonproduction,count_replace,count_paste,input_back_ratio,cursor_word_ratio,count_pun,count_down_q,count_down_Space,count_down_Backspace,count_down_Shift,count_down_ArrowRight,count_down_Leftclick,count_down_ArrowLeft,count_down_.,"count_down_,",count_down_ArrowDown,count_up_q,count_up_Space,count_up_Backspace,count_up_Shift,count_up_ArrowRight,count_up_Leftclick,count_up_ArrowLeft,count_up_.,"count_up_,",count_up_ArrowDown,score
08390d49,2349,415718.2388250319,415835.4767986377,117.2379736057897,394735.0,394890.0,112.0,245,136.82673478075776,140.0,245,1514,822.3056619838229,830.0,1513,0,104,105,1800,248,300,1,0,7.258064516129032,6.179591836734694,44,1436,317,248,59,35,32,19,17,24,104,1436,317,248,59,35,32,19,17,24,104,4.0
088efb89,2985,1051237.1514237856,1051362.0157453937,124.8643216080402,1185204.0,1185346.0,122.0,413,213.0790619765494,219.0,308,2177,1045.8375209380235,1127.0,1593,0,104,105,2553,376,56,0,0,6.789893617021277,5.271186440677966,52,2012,483,376,35,0,20,1,13,19,0,2012,483,376,35,0,20,1,13,19,0,4.0
08dbdc95,6494,890610.8145980906,890726.9183862027,116.10378811210349,891144.0,891264.0,111.0,692,300.34647366800124,277.0,12,4058,1541.8521712349861,1486.5,1024,0,104,105,5484,808,199,3,0,6.787128712871287,5.864161849710983,101,4448,930,808,126,8,61,0,32,47,2,4446,930,808,126,8,61,0,32,47,2,5.5
08e3c7ae,507,116852.14595660749,116938.70414201183,86.55818540433926,111961.0,112032.0,82.0,72,35.53846153846154,33.0,32,396,189.71597633136093,172.0,172,0,104,105,428,32,46,1,0,13.375,5.5,8,343,78,39,33,0,4,0,7,1,0,342,78,39,33,0,4,0,7,1,0,1.0
08e82426,3177,716704.7645577589,716819.6887000315,114.9241422725842,689046.0,689173.0,108.0,479,247.02832861189802,251.0,417,2787,1415.0761724897702,1420.0,1935,0,104,105,2974,139,64,0,0,21.39568345323741,5.818371607515657,80,2351,533,139,49,0,15,0,43,29,0,2351,533,139,49,0,15,0,43,29,0,4.5
08eb331a,1652,1124182.6138014528,1124324.926150121,142.31234866828086,1120626.5,1120677.5,143.0,224,113.15799031476998,116.0,209,1297,649.5817191283293,658.5,1214,0,104,105,1457,133,62,0,0,10.954887218045112,5.790178571428571,30,1160,259,130,43,1,16,1,27,1,0,1160,259,130,43,1,16,1,27,1,0,2.5
08ed1a7f,2869,443810.2600209132,443905.4496340188,95.18961310561171,273274.0,273353.0,86.0,341,194.29836179853606,198.0,327,1992,985.2575810386894,971.0,959,0,104,105,2434,171,248,15,1,14.23391812865497,5.841642228739003,68,1961,405,171,36,17,93,4,28,28,62,1961,405,171,36,17,93,4,28,28,62,4.0
08f461ac,10370,1039557.8460945034,1039633.9426229508,76.09652844744456,1067609.5,1067720.0,47.0,480,260.3930568948891,269.0,233,2781,1167.470781099325,1140.0,888,46,31,31,4005,765,5582,17,1,5.235294117647059,5.79375,93,3193,727,764,792,3795,19,922,37,43,20,3193,727,764,792,3795,19,922,37,43,20,5.0
08f9b53a,5857,629656.7631893461,629732.332422742,75.5692333959365,470825.0,470825.0,76.0,561,292.6160150247567,300.0,300,3273,1648.2228103124467,1657.0,1762,0,104,105,4118,626,1098,15,0,6.578274760383387,5.834224598930481,71,3350,706,626,915,46,133,4,36,24,0,3348,706,626,915,46,133,4,36,24,0,5.0
0916cdad,3368,763026.6140142517,763120.7348574821,94.1208432304038,698812.5,698928.5,92.0,312,187.75296912114015,207.0,208,1720,768.6834916864608,705.0,340,0,104,105,2322,555,485,5,1,4.183783783783784,5.512820512820513,53,1852,412,505,124,101,65,131,19,21,8,1851,412,505,124,101,65,131,19,21,8,3.5
09429577,3477,652400.3198159332,652527.2807017544,126.96088582111015,545477.0,545612.0,134.0,404,202.06614897900488,213.0,266,2355,1102.0713258556227,1208.0,1677,0,104,105,2897,471,100,9,0,6.150743099787686,5.829207920792079,64,2336,501,471,53,0,46,0,21,27,0,2336,501,471,53,0,46,0,21,27,0,4.0
0949205b,2318,429336.3041415013,429499.66954270925,163.36540120793788,397858.0,398026.5,162.0,243,113.83218291630716,112.0,242,1422,639.4072476272648,630.5,1416,0,104,105,1841,423,54,0,0,4.3522458628841605,5.851851851851852,28,1468,343,423,21,2,21,0,17,10,0,1468,343,423,21,2,21,0,17,10,0,3.0
098c4b58,3780,755339.5037037038,755406.0679894179,66.56428571428572,648843.0,648843.0,67.0,378,206.61455026455027,222.0,222,2209,1171.303439153439,1335.5,1351,0,104,105,3054,392,331,3,0,7.790816326530612,5.843915343915344,53,2499,497,392,296,0,33,1,25,20,1,2499,497,392,296,0,33,1,25,20,1,4.0
098f7878,4954,1004523.014331853,1004641.5462252725,118.53189341945902,1036756.0,1036886.5,122.0,541,276.9430763019782,291.0,312,3299,1689.1021396851029,1779.5,2728,0,104,105,3991,637,318,8,0,6.26530612244898,6.097966728280961,71,3255,662,637,243,2,64,0,19,42,0,3255,662,637,243,2,64,0,19,42,0,5.0
09a67581,6406,925322.3178270372,925412.8387449266,90.52091788947861,828625.0,828692.5,89.0,974,472.536684358414,464.0,807,5376,2596.4458320324698,2563.5,3541,0,104,105,5844,468,94,0,0,12.487179487179487,5.519507186858316,119,4649,1070,468,82,0,11,0,59,40,0,4649,1070,468,82,0,11,0,59,40,0,4.5
09bf7971,4239,797358.3670677047,797444.0556735079,85.68860580325548,769622.0,769693.0,86.0,634,320.4189667374381,324.0,38,3337,1164.3010143901863,1110.0,207,0,104,105,3668,331,240,0,0,11.081570996978853,5.263406940063091,79,2896,687,331,195,10,32,2,39,18,0,2896,687,331,195,10,32,2,39,18,0,5.0
09ea6d33,1805,1592905.7368421052,1592990.4997229916,84.76288088642659,1746383.0,1746489.0,76.0,205,107.92908587257618,110.0,173,1351,707.4365650969529,724.0,1135,0,104,105,1537,184,84,0,0,8.353260869565217,6.590243902439024,25,1278,234,184,2,0,34,0,20,4,0,1278,234,184,2,0,34,0,20,4,0,2.0
09eb3ce5,1722,610795.7979094076,610878.1585365854,82.36062717770035,586298.5,586365.5,77.0,204,108.29500580720092,103.0,204,1128,583.4274099883856,546.0,1125,0,104,105,1374,233,115,0,0,5.896995708154506,5.529411764705882,61,1045,259,233,48,32,25,8,31,17,1,1045,259,233,48,32,25,8,31,17,1,3.0
0a1be27b,2293,876691.5198430005,876809.065416485,117.5455734845181,876590.0,876701.0,111.0,245,128.44483209768862,137.0,169,1252,620.9502834714348,640.0,858,0,104,105,1676,425,192,0,0,3.9435294117647057,5.110204081632653,14,1325,331,425,115,0,77,0,10,3,0,1325,331,425,115,0,77,0,10,3,0,2.5
0a21bbd6,4495,499949.3466073415,500028.2531701891,78.90656284760846,389309.0,389393.0,88.0,420,222.46451612903226,231.0,69,2537,1181.6173526140155,1165.0,414,0,104,105,3034,461,999,1,0,6.5813449023861175,6.04047619047619,70,2477,480,461,820,65,33,79,23,40,1,2477,480,461,820,65,33,79,23,40,1,4.5
0a248634,5116,913855.6522673965,913957.917904613,102.26563721657546,930952.0,931047.5,104.0,627,307.8096168881939,321.0,282,3449,1701.2171618451916,1776.5,2645,0,104,105,4134,692,290,0,0,5.973988439306359,5.500797448165869,52,3283,785,694,184,35,32,37,36,12,0,3283,785,694,184,35,32,37,36,12,0,4.5
0a31d60e,3344,1006219.9781698565,1006329.2147129186,109.23654306220095,1013194.0,1013320.5,108.0,308,167.07236842105263,161.0,5,1777,928.0218301435407,877.5,1468,0,104,105,2433,728,175,8,0,3.342032967032967,5.76948051948052,83,1897,455,729,94,17,59,2,36,16,0,1897,455,729,94,17,59,2,36,16,0,5.0
0a4e3aec,1953,690981.416282642,691102.465437788,121.04915514592933,618869.0,618994.0,118.0,279,148.36610343061955,150.0,237,1567,731.9329237071173,705.0,360,0,104,105,1723,146,82,1,1,11.801369863013699,5.616487455197133,26,1371,321,123,53,0,29,0,16,3,0,1371,321,123,53,0,29,0,16,3,0,3.5
0a4eae7a,1980,1186015.2762626263,1186139.518181818,124.2419191919192,1288527.5,1288617.0,142.0,238,110.1479797979798,110.0,0,1392,675.1101010101011,678.0,758,0,104,105,1585,132,262,1,0,12.007575757575758,5.848739495798319,32,1080,450,132,124,15,37,39,20,3,23,1079,450,132,124,15,37,39,20,3,23,1.5
0a59a757,4061,809783.0534351146,809884.9817778872,101.92834277271608,800027.0,800027.0,105.0,397,218.25437084461956,232.0,127,2186,1063.102191578429,1161.0,1466,0,104,105,2912,571,572,4,2,5.099824868651488,5.506297229219143,77,2324,508,571,515,4,46,1,31,33,0,2324,508,571,515,4,46,1,31,33,0,4.5
0a98043e,3387,1078115.4236787718,1078189.096250369,73.67257159728373,1148279.0,1148363.0,76.0,305,155.59462651313848,177.0,202,1804,956.285798641866,1102.0,1256,0,104,105,2356,552,479,0,0,4.268115942028985,5.914754098360656,58,1900,389,552,349,66,5,59,25,21,0,1900,389,552,349,66,5,59,25,21,0,4.0
0ad15907,1959,887665.9433384379,887747.4859622256,81.54262378764676,917005.0,917055.0,80.0,306,149.97090352220522,146.0,70,1681,824.0755487493619,820.0,1424,0,104,105,1791,108,60,0,0,16.583333333333332,5.493464052287582,48,1393,344,108,39,0,21,0,19,11,0,1393,344,108,39,0,21,0,19,11,0,3.5
0ad30c56,5622,766808.668979011,766898.5028459623,89.83386695126289,744508.5,744605.0,86.0,554,283.4158662397723,281.0,551,3010,1542.3361792956243,1622.5,547,0,104,105,4300,1214,108,0,0,3.5420098846787478,5.433212996389892,59,3460,768,1214,41,11,39,14,27,17,0,3460,768,1214,41,11,39,14,27,17,0,4.5
0b7d9563,1424,986912.0582865168,987033.7633426966,121.70505617977528,1021746.5,1021872.5,119.0,239,117.89044943820225,118.0,92,1359,676.6439606741573,676.5,0,0,104,105,1375,17,32,0,0,80.88235294117646,5.686192468619247,23,1107,239,18,0,0,1,0,14,5,0,1107,239,18,0,0,1,0,14,5,0,2.5
0bcf7a38,2486,616468.3877715205,616539.9211584876,71.53338696701529,620662.5,620718.5,72.0,366,186.90024135156878,184.0,38,2006,1014.8982300884956,1015.0,162,0,104,105,2119,176,190,0,1,12.039772727272727,5.48087431693989,42,1680,387,176,160,0,25,0,22,15,0,1680,387,176,160,0,25,0,22,15,0,4.0
0bdda3d0,3016,1078614.5384615385,1078716.0368037135,101.49834217506631,1150405.0,1150525.0,99.0,382,192.79741379310346,190.0,380,2342,1157.3544429708222,1167.5,0,0,104,105,2678,293,42,3,0,9.139931740614335,6.130890052356021,48,2177,452,293,19,0,23,0,20,24,0,2177,452,293,19,0,23,0,20,24,0,4.0
0be614b2,3806,765707.2477666842,765803.3980557015,96.15028901734104,701866.0,701942.5,78.0,519,266.4487651077246,267.0,516,3011,1380.0028901734104,1187.5,0,0,104,105,3391,243,166,6,0,13.954732510288066,5.801541425818883,75,2717,599,218,50,0,54,0,24,30,1,2717,599,218,50,0,54,0,24,30,1,5.0
0c0f5e03,3579,916652.4752724224,916750.5674769488,98.09220452640402,933785.0,933869.0,101.0,311,146.1441743503772,135.0,53,1793,830.8938250908075,755.0,1423,0,104,105,2675,807,97,0,0,3.314745972738538,5.765273311897106,56,2135,479,813,55,1,32,0,25,14,0,2135,479,813,55,1,32,0,25,14,0,3.0
0c13191d,3745,1193502.2451268358,1193598.8488651535,96.603738317757,1267179.0,1267266.0,84.0,257,145.82056074766356,169.0,231,1439,681.4774365821095,638.0,1085,0,104,105,2606,938,197,4,0,2.7782515991471217,5.599221789883268,34,2167,402,938,35,87,50,25,16,16,0,2167,402,938,35,87,50,25,16,16,0,3.0
0c3c0e97,2212,1354599.2056962026,1354732.8092224232,133.60352622061484,1374025.0,1374101.0,75.0,266,116.03887884267631,109.0,46,1598,683.1396925858951,632.0,208,0,104,105,1891,184,136,1,0,10.277173913043478,6.007518796992481,26,1538,315,184,86,1,16,0,9,4,0,1538,315,184,86,1,16,0,9,4,0,3.0
0c63312a,2549,311128.48842683405,311210.75402118475,82.26559435072578,302649.0,302712.0,76.0,397,199.51353471949784,199.0,397,2217,1105.8917222440173,1106.0,2215,0,104,105,2365,151,33,0,0,15.66225165562914,5.584382871536524,49,1896,417,151,32,0,1,0,27,19,0,1896,417,151,32,0,1,0,27,19,0,4.0
0c683abf,3228,1002322.3432465923,1002467.2100371748,144.86679058240398,1052782.0,1052933.5,145.0,420,205.84231722428748,199.0,379,2427,1235.1310408921934,1232.5,1336,0,104,105,2804,386,38,0,0,7.2642487046632125,5.7785714285714285,44,2247,511,386,36,0,2,0,16,16,0,2247,511,386,36,0,2,0,16,16,0,4.0
0c6ae36d,1426,621083.0960729313,621184.1171107994,101.0210378681627,483741.5,483850.0,91.0,228,112.00841514726508,109.5,138,1253,621.0617110799438,626.5,0,0,104,105,1326,73,27,0,0,18.164383561643834,5.495614035087719,32,1053,234,75,21,0,3,0,17,10,0,1053,234,75,21,0,3,0,17,10,0,2.0
0c6dc776,3784,702396.1670190275,702518.2983615221,122.13134249471459,677394.5,677521.0,121.0,503,252.8948202959831,266.0,298,2838,1416.5850951374207,1474.5,1839,0,104,105,3336,393,55,0,0,8.488549618320612,5.642147117296223,86,2684,560,393,46,0,9,0,31,43,0,2684,560,393,46,0,9,0,31,43,0,4.5
0c81d872,2110,880481.9274881517,880557.0601895734,75.13270142180095,857654.5,857771.5,58.0,257,125.80473933649289,125.0,52,1631,789.5985781990521,762.0,327,0,104,105,1832,202,76,0,0,9.069306930693068,6.346303501945525,22,1432,372,202,1,0,31,0,19,1,0,1432,372,202,1,0,31,0,19,1,0,3.0
0c97760e,3315,932415.7764705883,932484.0850678734,68.30859728506788,945993.0,946040.0,58.0,449,226.02473604826545,233.0,276,2550,1250.8452488687783,1313.0,2489,0,104,105,2877,263,172,2,0,10.939163498098859,5.679287305122495,72,2279,517,263,52,0,117,0,31,29,0,2279,517,263,52,0,117,0,31,29,0,4.5
0ca05fe3,4252,943539.4830667921,943650.3149106303,110.83184383819379,966736.5,966769.0,105.0,254,181.6107714016933,203.0,252,1642,1004.7483537158984,1024.0,1407,0,76,78,2858,1101,293,0,0,2.595821980018165,6.464566929133858,30,1288,1535,1101,22,7,247,6,21,5,0,1288,1535,1101,22,7,247,6,21,5,0,1.5
0cb03a4b,4087,999211.0352336677,999316.0127232689,104.97748960117445,1068407.0,1068505.0,107.0,445,207.65108881820407,204.0,65,2445,1138.044776119403,1114.0,452,0,104,105,3182,734,171,0,0,4.335149863760218,5.49438202247191,75,2516,581,734,120,16,4,21,53,14,2,2516,581,734,120,16,4,21,53,14,2,3.0
0cbb4d8a,3991,709356.9922325232,709454.6940616387,97.7018291155099,635251.0,635395.0,94.0,414,202.17664745677774,198.0,194,2374,875.7637183663243,759.0,972,0,104,105,3082,573,325,11,0,5.37870855148342,5.734299516908212,60,2501,525,572,253,0,64,0,30,19,0,2499,525,572,253,0,64,0,30,19,0,4.5
0cdbef4c,3081,588560.8276533593,588636.0727036677,75.24505030834145,578785.0,578845.0,69.0,377,196.70399221032133,202.0,368,2129,1091.8279779292438,1148.0,2128,0,104,105,2513,383,185,0,0,6.561357702349869,5.647214854111406,57,2004,442,365,33,9,22,110,18,27,2,2004,442,365,33,9,22,110,18,27,2,4.0
0cdd67f7,3616,1032326.528761062,1032447.4007190266,120.87195796460178,1049376.0,1049486.5,121.0,508,259.4579646017699,256.0,116,2987,1506.241703539823,1485.5,1285,0,104,105,3228,240,148,0,0,13.45,5.8799212598425195,81,2567,573,240,1,16,14,1,42,30,6,2567,573,240,1,16,14,1,42,30,6,4.0
0cf8f260,2658,861468.4507148232,861636.881489842,168.43077501881115,892416.5,892607.0,153.0,231,118.88073739653875,109.0,106,1193,515.8528969149737,475.5,375,0,104,105,2058,469,123,4,4,4.388059701492537,5.1645021645021645,63,1633,352,465,50,0,64,0,26,24,0,1631,352,465,50,0,64,0,26,24,0,3.0
0d0f5c6a,3774,952072.5535241123,952127.7506624272,55.19713831478538,1026740.5,1026788.5,56.0,594,286.3362480127186,281.0,3,3059,1552.1192368839427,1566.5,23,0,104,105,3379,137,258,0,0,24.664233576642335,5.14983164983165,101,2654,616,137,225,2,20,6,34,41,0,2654,616,137,225,2,20,6,34,41,0,4.5
0d341ad9,1735,784952.3821325648,785045.7020172911,93.31988472622479,727277.0,727371.0,94.0,205,100.3550432276657,95.0,93,1269,599.8962536023055,564.0,0,0,104,105,1380,125,230,0,0,11.04,6.190243902439025,7,1128,238,145,0,86,21,97,7,0,4,1128,238,145,0,86,21,97,7,0,4,2.5
0d71be2a,5511,595812.745781165,595911.2326256578,98.48684449283252,607827.0,607913.0,102.0,408,176.87261839956452,162.0,71,2399,1024.943385955362,902.0,0,0,104,105,3832,1355,322,2,0,2.8280442804428043,5.879901960784314,81,3086,659,1362,248,9,53,0,27,32,0,3085,659,1362,248,9,53,0,27,32,0,4.5
0d9a48c8,5628,1037630.7905117271,1037708.802061123,78.01154939587775,1086344.5,1086420.5,75.0,783,394.90209665955933,399.5,777,4584,2303.9447405828005,2363.5,4550,0,104,105,5050,467,111,0,0,10.81370449678801,5.854406130268199,125,4051,860,470,88,0,19,0,32,40,0,4051,860,470,88,0,19,0,32,40,0,5.0
0d9d8d5c,1527,924144.2121807466,924273.9259986902,129.71381794368043,998013.0,998148.0,126.0,221,111.15258677144728,113.0,125,1213,608.7786509495743,633.0,691,0,104,105,1332,119,76,0,0,11.193277310924369,5.48868778280543,12,1071,249,119,20,30,1,24,11,0,0,1071,249,119,20,30,1,24,11,0,0,3.0
0e1ed32d,2438,892816.7477440526,892988.4987694832,171.7510254306809,878902.0,879075.0,171.0,335,162.3256767842494,158.0,276,1690,913.0328137817884,992.5,1239,0,104,105,2262,124,52,0,0,18.241935483870968,5.044776119402985,49,1830,356,124,28,0,21,0,21,15,0,1830,356,124,28,0,21,0,21,15,0,4.0
0e45ff80,2743,545918.4713816989,546019.9161502005,101.44476850164054,413736.0,413820.0,99.0,321,162.7240247903755,164.0,58,1683,766.6598614655487,845.0,294,0,104,105,2191,471,81,0,0,4.651804670912951,5.242990654205608,22,1727,440,471,49,1,23,0,15,6,0,1727,440,471,49,1,23,0,15,6,0,2.5
0e47a081,5768,991854.8164008321,991947.4752080444,92.65880721220528,1025677.0,1025747.0,92.0,555,250.41626213592232,247.0,335,3248,1449.605062413315,1426.0,1980,0,104,105,4290,860,614,4,0,4.988372093023256,5.852252252252252,78,3455,753,869,407,4,182,1,26,38,0,3455,753,869,407,4,182,1,26,38,0,4.0
0e6b2690,2344,569508.6053754266,569631.4125426621,122.80716723549489,381400.5,381540.0,119.0,378,189.72482935153585,186.5,84,2085,858.9317406143344,780.5,404,0,104,105,2174,88,82,0,0,24.704545454545453,5.515873015873016,60,1696,413,88,60,0,22,0,31,14,0,1696,413,88,60,0,22,0,31,14,0,3.0
0e7d541e,5000,890304.7528,890415.6222,110.8694,857454.5,857553.0,113.0,710,355.6794,363.0,40,3528,1893.7912,1987.5,247,0,104,105,4390,329,281,0,0,13.343465045592705,4.969014084507042,45,3567,763,329,223,0,47,0,14,17,0,3567,763,329,223,0,47,0,14,17,0,4.0
0e8c5c2d,4160,823905.2350961538,823991.6822115384,86.44711538461539,815857.5,815901.5,85.0,542,283.82283653846156,279.0,536,3046,1450.3533653846155,1426.5,1113,0,104,105,3536,423,197,4,0,8.35933806146572,5.619926199261992,67,2837,628,423,41,95,30,25,15,30,2,2837,628,423,41,95,30,25,15,30,2,5.5
0e8ff5f0,4736,751697.3013091217,751786.9864864865,89.68517736486487,745903.0,745974.0,79.0,428,226.51921452702703,240.0,279,2717,1083.9763513513512,822.5,1135,0,104,105,3619,609,495,13,0,5.942528735632184,6.348130841121495,65,3000,554,567,214,1,280,0,23,22,0,2998,554,567,214,1,280,0,23,22,0,5.0
0e92a174,4392,950246.701730419,950316.3829690346,69.68123861566484,921457.5,921532.0,58.0,355,180.27527322404373,172.0,327,1893,703.1566484517305,602.0,456,0,104,105,3272,954,153,12,1,3.429769392033543,5.332394366197183,73,2668,530,953,64,1,82,1,25,39,0,2666,530,953,64,1,82,1,25,39,0,4.0
0e92f6e6,3750,527331.9829333334,527449.06,117.07706666666667,519894.5,519988.0,113.0,508,248.74266666666668,246.0,342,2794,1084.8565333333333,1024.0,854,0,104,105,3314,327,107,2,0,10.134556574923547,5.5,57,2675,570,327,47,2,55,1,28,18,0,2675,570,327,47,2,55,1,28,18,0,4.5
0e94f89a,4489,875789.2401425707,875863.3662285587,74.1260859879706,738861.0,738964.0,77.0,319,182.998886166184,197.0,319,2087,1045.5502339051013,975.0,2007,0,104,105,2907,829,753,0,0,3.506634499396864,6.5423197492163006,74,2351,478,829,721,1,30,0,21,32,0,2351,478,829,721,1,30,0,21,32,0,4.0
0eb6deb6,1730,727447.3670520231,727548.9583815029,101.59132947976879,626589.5,626700.0,98.0,255,136.30115606936417,139.0,244,1370,678.7705202312138,681.5,710,0,104,105,1499,129,102,0,0,11.62015503875969,5.372549019607843,25,1182,285,129,2,11,47,32,14,5,0,1182,285,129,2,11,47,32,14,5,0,1.5
0ef51d77,3888,592952.7793209876,593067.2857510288,114.50643004115226,478213.5,478213.5,113.0,439,241.6113683127572,244.0,244,2522,994.3263888888889,1067.5,1446,0,104,105,3096,324,457,9,2,9.555555555555555,5.744874715261959,69,2518,505,323,218,19,162,16,31,28,9,2517,505,323,218,19,162,16,31,28,9,5.5
0efdfcb9,3671,788771.5652410787,788830.0828112231,58.51757014437483,824050.0,824116.0,57.0,467,230.4985017706347,232.0,96,2707,1331.4290384091528,1330.0,535,0,104,105,3152,440,79,0,0,7.163636363636364,5.796573875802998,55,2535,556,440,41,2,31,0,28,18,0,2535,556,440,41,2,31,0,28,18,0,4.5
0f2b0127,2098,781560.7449952336,781672.8298379409,112.08484270734033,695499.0,695542.0,104.0,227,130.1582459485224,135.0,227,1482,742.8999046711153,789.5,1001,0,104,105,1648,166,284,0,0,9.927710843373495,6.52863436123348,22,1345,273,166,59,7,185,20,12,8,2,1345,273,166,59,7,185,20,12,8,2,3.5
0f2d2bc2,2926,982588.7057416268,982685.6148325359,96.9090909090909,1065356.5,1065453.0,94.0,281,139.49043062200957,141.0,106,1902,880.7450444292549,942.5,96,0,104,105,2371,316,231,8,0,7.503164556962025,6.7686832740213525,75,1909,363,294,112,7,88,19,28,20,0,1909,363,294,112,7,88,19,28,20,0,4.5
0f53e40a,5237,896011.0674050029,896123.0532747756,111.98586977277067,907174.0,907366.0,105.0,494,245.1109413786519,246.0,124,3137,1514.4468206988734,1557.0,2819,0,104,105,4163,963,111,0,0,4.322949117341641,6.350202429149798,71,3405,665,963,40,0,37,0,30,37,0,3405,665,963,40,0,37,0,30,37,0,5.5
0f825609,1711,753228.8924605494,753331.0035067212,102.11104617182934,749658.0,749770.0,97.0,246,124.3395675043834,124.0,96,1457,744.6136762127411,744.0,593,0,104,105,1570,102,38,1,0,15.392156862745098,5.9227642276422765,22,1291,255,102,22,0,15,0,18,4,0,1290,255,102,22,0,15,0,18,4,0,3.0
0f99d42f,4334,1067112.2554222427,1067192.3784033225,80.12298107983388,1115883.0,1115970.0,86.0,624,305.5754499307799,299.0,612,3622,1759.8214120904477,1670.5,3550,0,104,105,3744,121,469,0,0,30.94214876033058,5.80448717948718,64,3019,649,119,416,17,20,15,36,22,0,3019,649,119,416,17,20,15,36,22,0,5.0
0fa3f386,1840,784769.3701086957,784881.8038043479,112.43369565217391,749697.5,749813.5,107.5,235,117.06902173913043,117.0,85,1522,757.858152173913,769.5,1083,0,104,105,1630,116,94,0,0,14.051724137931034,6.476595744680851,41,1330,249,96,19,4,17,43,15,19,1,1330,249,96,19,4,17,43,15,19,1,4.5
10001c3f,5926,726637.0141748228,726725.9595005063,88.94532568342896,715527.5,715616.5,87.0,741,373.73962200472494,372.0,325,4418,2253.8012149848128,2244.5,3787,0,104,105,5050,631,245,0,0,8.003169572107765,5.96221322537112,152,4042,842,631,108,55,25,54,55,38,1,4042,842,631,108,55,25,54,55,38,1,5.5
